NO_OF_FRAMES	5449
NO_OF_CAMERAS	14
NO_OF_MARKERS	4
FREQUENCY	120.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-03-17, 10:34:06.375	779791.03751700
DATA_INCLUDED	3D
MARKER_NAMES	marker 1	marker 2	marker 3	marker 4
468.642	-80.736	1337.139	487.702	-18.523	1319.533	511.231	-62.450	1292.382	525.834	-6.279	1273.356
468.586	-79.649	1337.252	487.837	-17.619	1319.290	510.923	-61.269	1291.979	526.187	-5.728	1273.018
468.506	-78.592	1337.355	487.941	-16.767	1319.019	510.174	-60.524	1290.700	526.237	-5.309	1272.623
468.354	-77.585	1337.419	487.831	-16.200	1319.386	509.702	-60.077	1290.354	526.345	-4.930	1272.182
468.253	-76.627	1337.488	487.644	-15.541	1319.171	509.576	-59.707	1290.139	526.388	-4.564	1271.809
468.128	-75.749	1337.448	488.181	-14.680	1317.718	509.481	-59.263	1289.989	526.474	-4.236	1271.436
467.918	-74.999	1337.432	488.186	-14.020	1317.458	509.307	-58.698	1289.883	526.467	-3.931	1271.040
467.766	-74.308	1337.403	488.146	-13.442	1317.264	509.203	-58.246	1289.778	526.512	-3.496	1270.857
467.662	-73.613	1337.382	488.130	-12.873	1317.079	509.069	-57.784	1289.741	526.496	-3.178	1270.633
467.520	-72.969	1337.456	488.118	-12.308	1316.871	509.057	-57.312	1289.434	526.481	-2.460	1270.043
467.022	-72.376	1337.703	488.105	-11.836	1316.673	508.367	-57.245	1289.001	525.073	-2.262	1270.299
467.375	-71.885	1337.272	488.154	-11.413	1316.542	508.429	-56.641	1289.395	526.049	-2.472	1270.144
467.305	-71.454	1337.222	488.139	-11.035	1316.382	508.337	-56.296	1289.302	525.991	-2.185	1270.024
467.331	-71.129	1337.097	488.138	-10.723	1316.263	508.326	-56.015	1289.202	525.868	-1.905	1269.866
467.381	-70.855	1336.958	488.174	-10.411	1316.157	508.298	-55.702	1289.045	525.877	-1.600	1269.718
467.416	-70.584	1336.848	488.166	-10.123	1316.084	508.403	-55.382	1288.934	525.845	-1.208	1269.615
467.478	-70.355	1336.735	488.178	-9.836	1316.029	508.383	-55.092	1288.825	525.803	-0.976	1269.543
467.440	-70.127	1336.648	488.085	-9.583	1316.000	508.425	-54.805	1288.840	525.767	-0.596	1269.567
467.475	-69.859	1336.599	488.065	-9.298	1315.937	508.370	-54.524	1288.757	525.719	-0.225	1269.591
467.496	-69.660	1336.567	488.025	-9.051	1315.923	508.446	-54.236	1288.761	525.689	0.073	1269.591
467.568	-69.470	1336.531	487.955	-8.828	1315.916	508.515	-54.069	1288.773	525.639	0.397	1269.622
467.577	-69.333	1336.479	487.943	-8.654	1315.951	508.484	-53.839	1288.731	525.559	0.587	1269.629
467.643	-69.278	1336.455	487.869	-8.578	1316.041	508.496	-53.628	1288.730	525.576	0.793	1269.689
467.641	-69.236	1336.412	487.801	-8.506	1316.126	508.466	-53.452	1288.726	525.454	1.070	1269.858
467.650	-69.161	1336.381	487.676	-8.461	1316.229	508.472	-53.330	1288.755	525.428	1.361	1269.983
467.652	-69.023	1336.434	487.635	-8.326	1316.308	508.460	-53.147	1288.781	525.358	1.503	1270.026
467.600	-68.819	1336.503	487.569	-8.125	1316.350	508.458	-52.918	1288.859	525.370	1.787	1270.108
467.533	-68.513	1336.601	487.525	-7.847	1316.471	508.332	-52.618	1288.960	525.338	1.992	1270.152
467.454	-68.132	1336.752	487.483	-7.528	1316.521	508.334	-52.346	1289.086	525.190	2.220	1270.148
467.381	-67.708	1336.911	487.411	-7.157	1316.589	508.194	-52.023	1289.188	525.187	2.483	1270.216
467.286	-67.244	1337.099	487.368	-6.738	1316.648	508.144	-51.676	1289.355	525.255	2.760	1270.259
467.180	-66.749	1337.310	487.351	-6.281	1316.663	508.036	-51.313	1289.538	525.218	3.002	1270.299
467.060	-66.124	1337.521	487.317	-5.769	1316.737	507.940	-50.865	1289.791	525.191	3.285	1270.367
466.945	-65.423	1337.799	487.242	-5.177	1316.754	507.875	-50.438	1289.998	525.206	3.636	1270.347
466.757	-64.689	1338.075	487.233	-4.560	1316.775	507.703	-49.913	1290.216	525.225	3.960	1270.366
466.615	-63.760	1338.429	487.212	-3.787	1316.757	507.590	-49.351	1290.492	525.210	4.315	1270.403
466.367	-62.738	1338.825	487.190	-2.877	1316.728	507.461	-48.716	1290.878	525.251	4.647	1270.369
466.171	-61.571	1339.261	487.304	-1.891	1316.667	507.313	-48.030	1291.206	525.263	5.056	1270.246
465.912	-60.396	1339.573	487.454	-1.047	1316.620	507.123	-47.397	1291.448	525.279	5.391	1270.007
465.738	-59.515	1339.751	487.651	-0.495	1316.440	506.959	-47.161	1291.470	525.415	5.457	1269.669
465.765	-59.234	1339.655	488.031	-0.313	1316.355	506.931	-47.137	1291.266	525.610	5.448	1269.433
465.885	-59.249	1339.428	488.377	-0.307	1316.352	507.015	-47.222	1291.008	525.766	5.451	1269.283
466.031	-59.219	1339.229	488.700	-0.277	1316.312	507.114	-47.207	1290.730	525.912	5.454	1269.070
466.233	-58.955	1339.093	488.924	-0.064	1316.254	507.246	-47.050	1290.541	526.054	5.702	1268.922
466.411	-58.546	1339.046	489.188	0.307	1316.148	507.401	-46.781	1290.469	526.227	6.023	1268.737
466.552	-58.094	1339.045	489.461	0.719	1316.057	507.524	-46.433	1290.437	526.375	6.375	1268.656
466.760	-57.629	1339.034	489.610	1.125	1316.037	507.662	-46.037	1290.396	526.562	6.707	1268.535
466.920	-57.198	1339.039	489.799	1.572	1316.006	507.858	-45.588	1290.364	526.735	7.134	1268.497
467.035	-56.689	1339.081	489.900	2.034	1315.984	507.981	-45.119	1290.431	526.896	7.571	1268.510
467.144	-56.130	1339.155	489.971	2.587	1315.969	508.090	-44.669	1290.528	526.958	8.038	1268.557
467.202	-55.527	1339.251	489.998	3.103	1315.952	508.157	-44.085	1290.610	527.040	8.511	1268.558
467.254	-55.028	1339.356	489.968	3.681	1315.949	508.242	-43.540	1290.707	527.086	9.025	1268.551
467.369	-54.511	1339.418	489.929	4.210	1315.949	508.393	-43.014	1290.844	527.120	9.546	1268.657
467.445	-54.051	1339.513	489.840	4.695	1315.897	508.482	-42.449	1290.904	527.148	10.036	1268.668
467.567	-53.602	1339.522	489.746	5.181	1315.846	508.572	-41.901	1290.979	527.146	10.583	1268.674
467.696	-53.186	1339.509	489.664	5.657	1315.772	508.672	-41.373	1290.966	527.172	11.090	1268.720
467.868	-52.866	1339.481	489.604	6.057	1315.726	508.821	-40.885	1290.962	527.142	11.591	1268.708
467.959	-52.663	1339.411	489.601	6.380	1315.665	508.931	-40.501	1290.925	527.159	12.081	1268.780
468.110	-52.554	1339.308	489.629	6.573	1315.727	509.075	-40.234	1290.841	527.193	12.436	1268.823
468.296	-52.606	1339.118	489.709	6.664	1315.770	509.162	-39.976	1290.707	527.236	12.756	1268.924
468.447	-52.747	1338.926	489.672	6.541	1315.928	509.343	-39.865	1290.557	527.337	12.999	1269.015
468.661	-53.068	1338.676	489.783	6.328	1316.056	509.553	-39.883	1290.375	527.504	13.286	1269.205
468.924	-53.482	1338.412	489.925	6.073	1316.212	509.718	-39.825	1290.171	527.588	13.419	1269.341
469.171	-53.882	1338.163	489.871	5.697	1316.368	509.939	-39.867	1289.986	527.726	13.615	1269.575
469.445	-54.301	1337.920	489.991	5.464	1316.531	510.131	-39.864	1289.807	527.884	13.780	1269.778
469.693	-54.676	1337.705	490.120	5.219	1316.689	510.378	-39.876	1289.702	527.898	14.029	1270.050
469.951	-55.014	1337.497	490.149	5.084	1316.837	510.606	-39.855	1289.619	528.024	14.166	1270.225
470.234	-55.310	1337.301	490.280	4.981	1317.200	510.894	-39.805	1289.524	528.194	14.524	1270.518
470.491	-55.558	1337.144	490.489	4.978	1317.359	511.164	-39.681	1289.456	528.291	14.772	1270.727
470.748	-55.852	1336.973	490.603	4.860	1317.500	511.432	-39.667	1289.335	528.374	15.030	1270.889
471.001	-56.167	1336.770	490.816	4.734	1317.649	511.665	-39.633	1289.248	528.258	15.283	1271.206
471.293	-56.575	1336.507	490.942	4.481	1317.869	511.968	-39.648	1289.107	528.196	15.562	1271.581
471.677	-57.086	1336.159	491.121	4.122	1318.081	512.330	-39.719	1288.960	528.649	15.749	1271.811
472.118	-57.714	1335.729	491.405	3.731	1318.311	512.631	-39.467	1288.798	528.500	15.974	1272.135
472.594	-58.494	1335.200	491.615	3.186	1318.574	513.047	-38.966	1288.895	528.588	16.226	1272.510
473.156	-59.438	1334.613	492.006	2.657	1318.962	516.167	-40.031	1291.011	527.565	16.373	1272.998
473.516	-60.732	1333.980	492.373	1.847	1319.222	515.089	-40.136	1288.811	527.906	16.523	1273.433
474.152	-61.814	1333.293	492.119	3.389	1320.896	515.613	-40.461	1287.974	528.250	16.599	1273.881
474.785	-62.850	1332.557	492.482	2.602	1321.145	516.179	-40.661	1287.529	528.623	16.628	1274.352
475.436	-63.832	1331.784	492.868	1.652	1321.387	516.705	-40.834	1287.069	529.033	16.800	1274.841
476.071	-64.798	1331.000	493.221	0.892	1321.610	517.230	-41.017	1286.647	529.370	16.885	1275.277
476.680	-65.599	1330.331	493.534	0.166	1321.803	517.814	-41.081	1286.255	529.743	17.034	1275.774
477.276	-66.345	1329.660	493.932	-0.340	1322.015	518.364	-41.051	1285.893	530.181	17.244	1276.249
477.869	-66.853	1329.129	494.316	-0.867	1322.243	518.950	-40.958	1285.642	530.631	17.485	1276.727
478.456	-67.288	1328.664	494.797	-1.239	1322.524	519.533	-40.880	1285.426	531.129	17.742	1277.145
479.061	-67.552	1328.238	495.208	-1.387	1322.650	520.135	-40.775	1285.263	531.641	17.945	1277.491
479.605	-67.766	1327.854	495.682	-1.594	1322.772	520.774	-40.585	1285.118	532.213	18.199	1277.834
